kind,base,pos,stem,derivation,pansemitic,arabic,arabic_romanization,hebrew,hebrew_romanization,arabic_meaning,hebrew_meaning,proto_root,borrowed_from,evidence_count
lexeme,xšayarša,name,,,xšayarša,خْشَايَارْشَا,ḵšāyāršā,חְשַׁיָארְשָׁ,kh'shayársha,"Xerxes, Ahasuerus",Xerxes,ḫšyrš,peo:𐎧𐏁𐎹𐎠𐎼𐏁𐎠,1
lexeme,ya,particle,,,ya,يَا,yā,יָא,yá,"O; hey; you; vocative particle preceding a noun used in direct address, only rarely omitted in such contexts","Vocative particle preceding a noun, especially a slur or pejorative.",y,,0
lexeme,ya llah,intj,,,ya llah,يَاٱللَّٰه,yāllāh,יַאלְלָה,yálla,"come on, c’mon","come on, c’mon",ylˤh,,0
lexeme,yabasa,verb,tD,tD,tayabbasa,تَيَبَّسَ,tayabbasa,הִתְיַבֵּשׁ,hityabésh,"to dry up, get dry","To dry, to dry out: to become dry.",ybs,,0
lexeme,yabasa,verb,G,G,yabasa,يَبِسَ,yabisa,מְיַבֵּשׁ,m'yabésh,to be or become dry,"a dryer, like a hair dryer or a tumble dryer",ybs,,1
lexeme,yabis,adj,,n,yabis,يَابِس,yābis,יָבֵשׁ,yavésh,dry,"Dry, boring, dull.",ybs,,2
lexeme,yabisa,adj/noun,,n,yabisa,يَابِسَة,yābisa,יַבָּשָׁה,yabashá,"earth, land, surface, sand, mud; as opposed to water","dry ground, dry land",ybs,,1
lexeme,yad,noun,,,yad,يَد,yad,יָד,yád,"an appendage of a body (as of an animal), a foreleg",forelimb (anterior limb),ydy,,0
lexeme,yad,noun,,,yad,يُود,yūd,יוֹד,yod,iodine,iodine (a chemical element (symbol: I) with an atomic number of 53; one of the halogens),yd,fr:iode,0
lexeme,yam kipur,name,,,yam kipur,يَوْم الْغُفْرَان,yawm al-ḡufrān,יוֹם כִּיפּוּר,yom kipúr,"Yom Kippur, the Jewish Day of Atonement.","Yom Kippur (a particular Jewish holiday, the day of atonement, falling on the tenth day of the Hebrew month of Tishrei)",ywmlɣprn,,0
lexeme,yam kipur,name,,,yam kipur,يَوْم الْكَفَّارَة,yawm al-kaffāra,יוֹם כִּיפּוּר,yom kipúr,"Yom Kippur, the Jewish Day of Atonement.","Yom Kippur (a particular Jewish holiday, the day of atonement, falling on the tenth day of the Hebrew month of Tishrei)",ywmlkpr,,0
lexeme,yamanuw,name,,,yamanuw,آمُون,ʔāmūn,אָמוֹן,amon,Amun,Amun,ʔmn,egy:jmn,1
lexeme,yamin,noun,,,yamin,يَمِين,yamīn,יָמִין,yamín,right hand,the right hand,ymn,,1
lexeme,yamm,noun,,n,yamm,يَمّ,yamm,יָם,yam,open sea,sea,ym,,0
lexeme,yana,name/noun,,,yana,يُونَان,yūnān,יוֹנָה,yoná,"Jonah, Jonas (prophet)",Jonah (a book of the Old Testament and the Hebrew Tanakh),ynn,,0
lexeme,yana,name,,,yana,يُونُس,yūnus,יוֹנָה,yoná,"Jonah, Jonas (prophet)",Jonah (a book of the Old Testament and the Hebrew Tanakh),yns,,0
lexeme,yanuarius,name,,,yanuarius,يَنَايِر,yanāyir,יָנוּאָר,yánuar,January (first month of the Gregorian calendar),January,ynyr,la:Iānuārius,0
lexeme,yapan,name,,,yapan,الْيَابَان,al-yābān,יַפָּן,yapán,Japan (a country and archipelago of East Asia),Japan (a country and archipelago of East Asia),lybn,nl:Japan,0
lexeme,yasaman,name/noun,,,yasaman,يَاسَمِين,yāsamīn,יַסְמִין,yasmín,jasmine,jasmine,ysmn,pal:yʔsmn',0
lexeme,yasif,name,,,yasif,يُوسُف,yūsuf,יוֹסֵף,yoséf,The 12th sura (chapter) of the Qur'an.,12th sura of Quran,ysp,,0
lexeme,yasīr,adj,,qatiːl,yasīr,يَسِير,yasīr,יָשִׁיר,yashír,easy,direct,ysr,,2
lexeme,yawm,noun,,,yawm,يَوْم,yawm,יוֹם,yom,"day, period from sunrise to sunset",Day: the period between dawn and dusk.,ywm,,0
lexeme,yaxanan,name/noun,,,yaxanan,جُون,jūn,יוֹחָנָן,yokhanán,"a male given name from English, equivalent to English John","a male given name, equivalent to English John",jḫnn,,0
lexeme,yaxanan,name,,,yaxanan,يُوحَنَّا,yūḥannā,יוֹחָנָן,yokhanán,"a male given name, equivalent to English John","a male given name, equivalent to English John",yḥnn,,0
lexeme,yaxt,noun,,,yaxt,يَخْت,yaḵt,יַכְטָה,yákhta,yacht,yacht,yḫt,nl:jacht,0
lexeme,yašbi,noun,,n,yašbi,يَشْب,yašb,‮יָשְׁפֵה‬,yošp̄e,jasper,jasper,yšb,,0
lexeme,yašmi,noun,,n,yašmi,يَشْم,yašm,‮יָשְׁפֵה‬,yošp̄e,jade,jasper,yšm,,0
lexeme,yaʕaqaw,name,,,yaʕaqaw,يَعْقُوب,yaʕqūb,יַעֲקֹב,yaʿaqóv,"a male given name, equivalent to English Jacob, James, or Jack or French Jacques","a male given name, equivalent to English Jacob",ʕqb,,1
lexeme,yihašua,name,,,yihašua,يَشُوع,yašūʕ,יְהוֹשֻׁעַ,y'hoshúa,Joshua,"a male given name, equivalent to English Joshua",yšʕ,,0
lexeme,yihuda,name,,,yihuda,يَهُودَا,yahūdā,יְהוּדָה,y'hudá,Judea,"Judah, Judea (the tribal grouping)",yhd,,1
lexeme,yihuda,adj/noun,,,yihuda,يَهُودِيّ,yahūdiyy,יְהוּדָה,y'hudá,Jew,"Judah, Judea (the tribal grouping)",yhdy,,1
lexeme,yihuda,name,,,yihuda,يَهُوذَا,yahūḏā,יְהוּדָה,y'hudá,Judah (biblical figure),"Judah, Judea (the tribal grouping)",yhḏ,,1
lexeme,yirmya,name,,,yirmya,إِرْمِيَا,ʔirmiyā,יִרְמְיָה,yirm'yá,"Jeremiah, Jeremias, Jeremy (prophet)","Jeremiah (an ancient prophet, the author of the Book of Jeremiah, and of the Lamentations)",ʔrmy,,0
lexeme,yisraʔil,name,,,yisraʔil,إِسْرَائِيل,ʔisrāʔīl,יִשְׂרָאֵל,yisra'él,Israel (the Hebrew patriarch Jacob),Israel (the alternative name of Jacob),ʔsrʔl,,2
lexeme,yixiskil,name,,,yixiskil,حِزْقِيَال,ḥizqiyāl,יְחֶזְקֵאל,Y'khezkél,Ezekiel (a prophet mentioned in the Bible and in the Quran),Ezekiel (a prophet mentioned in the Bible and in the Quran),ḥzqyl,,0
lexeme,yišmaʔil,name,,,yišmaʔil,إِسْمَاعِيل,ʔismāʕīl,יִשְׁמָעֵאל,yishma'él,"Ishmael, Ismail",Ishmael,ʔsmʕl,,0
lexeme,yišuaʕ,name,,,yišuaʕ,يَسُوع,yasūʕ,יֵשׁוּ,yéshu,Jesus of Nazareth,Jesus of Nazareth.,ysʕ,hbo:יֵשׁוּעַ,1
lexeme,yiʔuss,noun,,n,yiʔuss,أُسّ,ʔuss,יְסוֹד,yesód,"foundation, groundwork, basis","base, foundation",ʔsd,,0
lexeme,yiṣxak,name,,,yiṣxak,إِسْحَاق,ʔisḥāq,יִצְחָק,yitskhák,"a male given name, Ishaq or Ishak, equivalent to English Isaac or Yitzchak","a male given name, equivalent to English Isaac",ʔsḥq,,0
lexeme,yukalili,noun,,,yukalili,أُكْلَال,ʔuklāl,יוקולילי,yukuleyli,ukulele,ukulele,ʔklyl,en:ukulele,0
lexeme,yulius,name,,,yulius,يُولْيُو,yūlyū,יוּלִי,yúli,July (seventh month of the Gregorian calendar),July,yly,la:Iulius,0
lexeme,yunius,name,,,yunius,يُونْيُو,yūnyū,יוּנִי,yúni,June (sixth month of the Gregorian calendar),June,yny,la:Iunius,4
lexeme,yuriniam,noun,,,yuriniam,يُورانيُوم,yurānyum,אוּרַנְיוּם,urányum,uranium,uranium (the element with atomic number 92 and symbol U),yrnym,en:uranium,0
lexeme,za,noun/pron,,,za,ذَا,ḏā,זֶה,ze,this,"this, this one.",ḏ,,0
lexeme,zabaxa,verb,G,G,zabaxa,ذَبَحَ,ḏabaḥa,זָבַח,zavákh,"to slaughter, to butcher","To slaughter, to kill",ḏbḥ,,0
lexeme,zahab,noun,,qatal,zahab,ذَهَب,ḏahab,זָהָב,zaháv,gold,gold (metal),ḏhb,,0
lexeme,zakar,adj,,n+nisba,zakari,ذَكَرِيّ,ḏakariyy,זִכְרִי,zikhrí,masculine,masculine,ḏkr,,1
lexeme,zakara,verb,Š,Š,šazkara,أَذْكَرَ,ʔaḏkara,הִזְכִּיר,hizkír,"to remind, to call to mind",to remind (i.e. to cause to remember),ḏkr,,0
lexeme,zakara,verb,G,G,zakara,ذَكَرَ,ḏakara,זָכַר,zakhár,"to remember, to recall",to remember,ḏkr,,0
lexeme,zakiran,noun,,n,zakiran,ذَاكِرَة,ḏākira,זִכָּרוֹן,zikarón,memory,"memory, computer memory",ḏkr,,1
lexeme,zana,verb,G,G,zana,زَنَى,zanā,זָנָה,zaná,"to commit adultery, to fornicate","to lust, fornicate, commit adultery",zn,,0
lexeme,zanab,noun,,,zanab,ذَنَب,ḏanab,זָנָב,zanáv,"tail, end",tail,ḏnb,,0
lexeme,zanin,noun,,n,zanin,زَانٍ,zānin,זְנוּת,z'nut,"fornicator, adulterer",prostitution; harlotry,zny,,1
lexeme,zanjabil,noun,,,zanjabil,زَنْجَبِيل,zanjabīl,זַנְגְּבִיל,zangvíl,ginger,ginger,znjbl,,1
lexeme,zaqan,noun,,,zaqan,ذَقَن,ḏaqan,זָקָן,zakán,"beard on the chin; goatee, beard",beard,ḏqn,,1
lexeme,zarapa,noun,,,zarapa,زَرَافَة,zarāfa,גִ׳ירָפָה,jiráfa,giraffe (mammal),a (female) giraffe,dzrf,,0
lexeme,zarʕ,verb,G,G,zarʕ,زَرَعَ,zaraʕa,זָרַע,zará',to sow,"to seed, to sow",zrʕ,,0
lexeme,zawal,noun,,n,zawal,زَوْل,zawl,זוּלָת,zulát,person,"fellowman, other people",zwl,,0
lexeme,zawar,noun,,,zawar,زِير,zīr,סִיר,sír,"cask, tub, vat, large jug","a generic pot, tub, vat, skeel for household or ritual purposes, cooking pot",zwr,egy:z:wr-,0
lexeme,zawg,noun,,n,zawg,زَوْجَان,zawjān,זוּג,zúg,husband and wife,"pair, couple, twosome",zwg,,0
lexeme,zawiy,noun,,n,zawiy,زَاوِيَة,zāwiya,זָוִית,zavít,"angle, corner, edge",angle,zwy,,0
lexeme,zaxarya,name,,,zaxarya,زَكَرِيَّا,zakariyyā,זְכַרְיָה,z'kharyá,"Zechariah, Zacharias (Hebrew prophet)",Zechariah (a book of the Old Testament and the Hebrew Tanakh),zkry,,0
lexeme,zaʕaqa,verb,G,G,zaʕaqa,زَعَقَ,zaʕaqa,זָעַק,za'ák,"to scream, to shout","to shout, to yell",zʕq,,0
lexeme,zaʕparan,noun,,,zaʕparan,زَعْفَرَان,zaʕfarān,זְעַפְרָן,ze'afrán,saffron,saffron,zʕfrn,,0
lexeme,zaʕq,noun,,qatl+fem,zaʕqa,زَعْقَة,zaʕqa,אַזְעָקָה,az'aká,"yell, scream",siren,zʕq,,0
lexeme,zaʕtar,noun,,,zaʕtar,زَعْتَر,zaʕtar,זַעְתָּר,zá'tar,"zaatar, wild thyme",zaatar,zʕtr,,2
lexeme,zdiugas,noun,,,zdiugas,زَوْج,zawj,זוּג,zúg,a pair or couple,"pair, couple, twosome",zwg,grc:ζεῦγος,0
lexeme,zibl,noun,,qitl,zibl,زِبْل,zibl,זֶבֶל,zével,"dung, manure",manure,zbl,,1
lexeme,zift,noun,,qitl,zift,زِفْت,zift,זֶפֶת,zéfet,"pitch, tar, latex, asphalt","pitch, tar",zft,,0
lexeme,zikar,noun,,,zikar,ذَكَر,ḏakar,זָכָר,zakhár,male,"man, male",ḏkr,,1
lexeme,zikaran,noun,,n,zikaran,ذِكْرَى,ḏikrā,זִכָּרוֹן,zikarón,"remembrance, recollection, memory",A memory: a thing remembered.,ḏkr,,1
lexeme,zikr,noun,,qitl,zikr,ذِكْر,ḏikr,זֵכֶר,zékher,"recollection, remembrance","remembrance, remain, remnant",ḏkr,,0
lexeme,zinan,noun,,n,zinan,زِنًى,zinan,זְנוּת,z'nut,"adultery, fornication, lust",prostitution; harlotry,zny,,0
lexeme,zinaʔ,noun,,n,zinaʔ,زِنَاء,zināʔ,זְנוּת,z'nut,"adultery, fornication",prostitution; harlotry,zny,,0
lexeme,ziʔb,noun,,,ziʔb,ذِئْب,ḏiʔb,זְאֵב,zəʔeḇ,wolf,wolf,ḏʔb,,0
lexeme,zmaragdas,noun,,,zmaragdas,زَبَرْجَد,zabarjad,אִזְמַרְגָּד,izmargád,aquamarine,emerald,zbrgd,grc:σμάραγδος,0
lexeme,zmaragdas,noun,,,zmaragdas,زُمُرُّد,zumurrud,אִזְמַרְגָּד,izmargád,emerald,emerald,zmrgd,grc:σμάραγδος,0
lexeme,zmili,noun,,,zmili,إِزْمِيل,ʔizmīl,אִזְמֵל,izmél,"chisel, scraper, shoe-knife","knife, scalpel.",ʔzml,grc:σμίλη,0
lexeme,zubab,noun,,,zubab,ذُبَاب,ḏubāb,זְבוּב,zvuv,"flies, fly (insect)",fly (an insect of the order Diptera),ḏbb,,0
lexeme,zubal,noun,,n,zubal,زُبَالَة,zubāla,זֶבֶל,zével,"refuse, rubbish, garbage, trash",garbage,zbl,,1
lexeme,zunaba,noun,,n,zunaba,ذُنَابَى,ḏunābā,זָנָב,zanáv,tail (the feathers attached to the pygostyle of a bird),tail,ḏnb,,0
lexeme,zunbur,noun,,n,zunbur,زُنْبُور,zunbūr,דְּבוֹרָה,dvorá,bee,bee,znbr,,0
lexeme,zurzur,noun,,n,zurzur,زُرْزُور,zurzūr,זַרְזִיר,zarzír,starling,starling (type of bird),zrzr,,0
lexeme,zxujaj,noun,,n,zxujaj,زَجَّاج,zajjāj,זְכוּכִית,zkhukhít,glassmaker,glass (substance),zjḫj,,0
lexeme,zxujaj,noun,,n,zxujaj,زُجَاج,zujāj,זְכוּכִית,zkhukhít,glass (substance),glass (substance),zjḫj,,0
lexeme,zxujaj,noun,,n,zxujaj,زُجَاجَة,zujāja,זְכוּכִית,zkhukhít,piece of glass,glass (substance),zjḫj,,0
lexeme,zxujaj,noun,,n,zxujaj,زِجَاجَة,zijāja,זְכוּכִית,zkhukhít,glassmaking,glass (substance),zjḫj,,0
lexeme,šabasa,verb,tD,tD,tašabbasa,تَشَبَّثَ,tašabbaṯa,הִתְיַשֵּׁב,hityashév,"to cleave, to cling, to adhere","to settle, inhabit",šbṯ,,0
lexeme,šabat,noun,,,šabat,السَّبْت,as-sabt,שַׁבָּת,shabát,the Sabbath,Saturday,sbt,,0
lexeme,šabbur,noun,,n,šabbur,شَبُّور,šabbūr,שׁוֹפָר,shofár,shofar (Jewish ram's horn trumpet),shofar,šbr,,0
lexeme,šabʕ,num,,,šabʕ,سَبْعَة,sabʕa,שִׁבְעָה,shiv'á,seven,seven,sbʕ,,1
lexeme,šabṭ,noun,,,šabṭ,سِبْط,sibṭ,שֵׁבֶט,shévet,tribe of the Israelites,tribe,sbṭ,,0
lexeme,šadda,noun,,,šadda,شَدَّة,šadda,שַׁדָּה,shadá,shadda,shadda,šd,,0
lexeme,šakara,verb,tD,tD,tašakkara,تَشَكَّرَ,tašakkara,הִשְׁתַּכֵּר,hishtakér,to be thankful (for),to become drunk,škr,,0
lexeme,šakir,adj/name,,n,šakir,شاكِر,šākir,שִׁכּוֹר,shikór,"thankful, grateful","drunk, intoxicated, inebriated",škr,,1
lexeme,šakkalata,noun,,,šakkalata,شُوكُولَاتَة,šukūlāta,שׁוֹקוֹלָד,shokolád,chocolate,chocolate (a food made from ground roasted cocoa beans),šklt,it:cioccolata,0
lexeme,šakšuka,noun,,,šakšuka,شَكْشُوكَة,šakšūka,שַׁקְשׁוּקָה,shakshúka,shakshuka (dish of eggs simmered in a mixture of vegetables and spices),shakshuka (dish of eggs simmered in a mixture of vegetables and spices),škšk,,0
lexeme,šallāl,noun,,qattaːl,šallāl,شَلَّال,šallāl,שְׁלוּלִית,shlulít,waterfall,puddle,šll,,0
lexeme,šalṭi,noun,,,šalṭi,سَوْط,sawṭ,שׁוֹט,shot,"scourge, switch, whip",whip,swṭ,oge:შოლტი,0
lexeme,šamay,noun,,,šamay,سَمَاء,samāʔ,שמיים,shamáyim,"the sky/skies; the heaven(s) (figurative, simile), space, the sphere(s), the cosmos(es), the lift(s).","sky, skies, heavens, heaven",smʔm,,0
lexeme,šamaʕ,verb,G,G,šamaʕ,سَمِعَ,samiʕa,שָׁמַע,shamá,to hear,to hear,smʕ,,0
lexeme,šamn,verb,G,G,šamn,سَمِنَ,samina,שָׁמַן,shamán,to become fat,To be fat.,smn,,0
lexeme,šanat,noun,,,šanat,سَنَة,sana,שָׁנָה,shaná,year,year (the time it takes for the Earth to complete one revolution around the Sun),snh,,0
lexeme,šapan,noun,,,šapan,شَمْبَانْيَا,šambānyā,שַׁמְפַּנְיָה,shampánya,champagne (beverage),champagne,šmbny,fr:champagne,2
lexeme,šarmuṭa,noun,,,šarmuṭa,شَرْمُوطَة,šarmūṭa,שַׁרְמוּטָה,sharmúta,"whore, slut","whore, slut (promiscuous woman)",šrmṭ,,1
lexeme,šarrāb,noun,,qattaːl,šarrāb,شُرَّاب,šurrāb,גֶּרֶב,gérev,"sock, stocking",sock,šrb,,0
lexeme,šawman,noun,,,šawman,حَمَام,ḥamām,יוֹנָה,yoná,"doves, pigeons","pigeon, dove",ḥmm,,0
lexeme,šaxar,noun,,,šaxar,سَحَر,saḥar,שַׁחַר,shákhar,dawn,dawn (time),sḥr,,2
lexeme,šayx,noun,,,šayx,شَيْخ,šayḵ,שֵׁיךְ,shékh,"sheik, chief, chieftain, patriarch",sheikh,šyḫ,,0
lexeme,šaʕta,noun,,,šaʕta,سَاعَة,sāʕa,שָׁעָה,sha'á,hour (unit of time),hour (a unit of time of one twenty-fourth of a day (sixty minutes)),sʕ,,0
lexeme,šids,num,,,šids,سِتَّة,sitta,שִׁישָּׁה,shishá,six,six,sth,,1
lexeme,šik,noun,,,šik,شِيك,šīk,צֶ׳ק,chek,cheque,Check (a note promising to pay money to a named person or entity).,šk,en:check,0
lexeme,šikar,verb,G,G,šikar,سَكِرَ,sakira,שָׁכַר,shakhár,"to be drunk, to be intoxicated",to be or become drunk,skr,,0
lexeme,šikil,noun,,,šikil,شَيْقَل,šayqal,שֶׁקֶל,shékel,shekel (currency unit),"sheqel, the name of Israel's currency unit since 24 February 1980.",šql,,0
lexeme,šim,conj,,,šim,إِن,ʔin,אִם,im,"if (possible, not contrary to fact)","if, whether",ʔn,,0
lexeme,šim,noun,,,šim,اِسْم,ism,שֵׁם,shem,name,a name,smw,,1
lexeme,šimru,noun,,,šimru,شَمَر,šamar,שֻׁמָּר,šumár,fennel (Foeniculum gen.),fennel,šmr,,2
lexeme,šimʔan,name,,,šimʔan,سِمْعَان,simʕān,שִׁמְעוֹן,shim'ón,"a male given name from Hebrew, equivalent to English Simon","a male given name, Shimon, equivalent to English Simon",smʕ,,0
lexeme,šimʔan,name,,,šimʔan,شَمْعُون,šamʕūn,שִׁמְעוֹן,shim'ón,"a surname from Hebrew, equivalent to English Simon","a male given name, Shimon, equivalent to English Simon",šmʕn,,0
lexeme,šin,pron,,,šin,هُنَّ,hunna,הֵן,hen,they (feminine plural subject pronoun),They (feminine).,hn,,0
lexeme,šinn,noun,,,šinn,سِنّ,sinn,שֵׁן,shen,"tooth, tusk, fang",tooth,snn,,0
lexeme,šiprum,noun,,,šiprum,سَافِر,sāfir,סֵפֶר,séfer,writer,a writing,sfr,,4
lexeme,šiprum,verb,G,G,šiprum,سَفَرَ,safara,סוֹפֵר,sofér,"to copy, to scribe, to write","Writer, author, scribe.",sfr,,1
lexeme,šiprum,noun,,,šiprum,سِفْر,sifr,סֵפֶר,séfer,written book,book,sfr,,4
lexeme,šiqma,noun,,,šiqma,سَوْقَم,sawqam,שִׁקְמָה,šiqmā́,"fig-mulberry, sycomore (Ficus sycomorus)","sycamore fig, a tree of the species Ficus sycomorus",swqm,,0
lexeme,šiʔa,pron,,,šiʔa,هِيَ,hiya,הִיא,hi,she (subject pronoun).,"she, it",hy,,0
lexeme,šiʕr,noun,,n,šiʕr,شِعْر,šiʕr,שִׁיר,shir,"poetry, poem, verses",a poem,šʕr,,3
lexeme,šmuil,name,,,šmuil,سَمَوْأَل,samawʔal,שְׁמוּאֵל,šəmūʾḗl,"a male given name, equivalent to English Samuel","a male given name, equivalent to English Samuel",smwʔl,,0
lexeme,šufan,noun,,n,šufan,شُوفَان,šūfān,שִׁיפוֹן,shifón,oat,rye,šfn,,0
lexeme,šunbulat,noun,,,šunbulat,سُنْبُل,sunbul,שִׁבֹּלֶת,shibólet,"ear, spike (of a crop)","an ear of wheat, a spike",sbl,,0
lexeme,šurš,noun,,,šurš,شِرْش,širš,שֹׁרֶשׁ,šóreš,"root, wort","root (i.e. source, basis)",šrš,,0
lexeme,šuʔa,noun/pron,,,šuʔa,هُوَ,huwa,הוּא,hu,he (subject pronoun),he,hw,,1
lexeme,ʔabiṭṭiax,noun,,n,ʔabiṭṭiax,بِطِّيخ,biṭṭīḵ,אֲבַטִּיחַ,avatíakh,"watermelon, watermelons","watermelon (a plant of the species Citrullus lanatus, bearing a melon-like fruit)",bṭḫ,,1
lexeme,ʔabu ṣaby,name,,,ʔabu ṣaby,أَبُو ظَبْي,ʔabū ẓaby,אַבּוּ דַאבִּי,abu dábi,"Abu Dhabi (the capital city of the United Arab Emirates; the capital of Abu Dhabi Emirate, United Arab Emirates)",Abu Dhabi (the capital city of the United Arab Emirates; the capital of Abu Dhabi emirate),ʔbṯ̣by,,0
lexeme,ʔabw,noun,,,ʔabw,أَب,ʔab,אָב,áv,"ancestor, forefather","ancestor, forefather",ʔbw,,5
lexeme,ʔadam,adj/name/noun,,,ʔadam,آدَم,ʔādam,אָדָם,adám,man,"man, human",ʔdm,,1
lexeme,ʔadaqq,adj,,n,ʔadaqq,أَدَقّ,ʔadaqq,דַּק,dak,"elative degree of دَقِيق (daqīq):, smaller; smallest","small, diminutive",dqq,,0
lexeme,ʔagas,noun,,,ʔagas,إِجَّاص,ʔijjāṣ,אַגָּס,agás,"pears (the fruits as well as the tree, the whole genus Pyrus)",pear (a type of fruit tree (Pyrus communis)),ʔjṣ,,0
lexeme,ʔaharan,name,,,ʔaharan,هَارُون,hārūn,אַהֲרֹן,aharón,"a male given name, Haroon, Harun, or Haroun, equivalent to English Aaron","a male given name, equivalent to English Aaron",hrn,,0
lexeme,ʔahlan,adv/intj,,,ʔahlan,أَهْلًا,ʔahlan,אַהְלָן,áhlan,hi,"hi, hello",ʔhln,,0
lexeme,ʔaitir,noun,,,ʔaitir,أَثِير,ʔaṯīr,אֶתֶר,eter,"air, ether","the æther (archaic notion); or more modernly, ether.",ʔṯr,grc:αἰθήρ,2
lexeme,ʔajnab,adj/noun,,n,ʔajnab,أَجْنَبِيّ,ʔajnabiyy,גָּנוּב,ganúv,"foreign, strange, from outside the land",crazy,gnb,,0
lexeme,ʔakadimia,noun,,,ʔakadimia,أَكَادِيمِيَّة,ʔakādīmiyya,אָקָדֶמְיָה,akadémya,academy,academy,ʔkdmy,la:acadēmīa,0
lexeme,ʔakal,verb,G,G,ʔakal,أَكَلَ,ʔakala,אָכַל,akhál,"to eat, to consume (food)",to eat,ʔkl,,5
lexeme,ʔakal,noun,,,ʔakal,أُكُل,ʔukul,אֹֽכֶל,ókhel,food,food,ʔkl,,0
lexeme,ʔakalxal,adj,,n,ʔakalxal,أَكْحَل,ʔakḥal,כְּחַלְחַל,k'khalkhál,black,bluish,kḥl,,0
lexeme,ʔakianas,noun,,,ʔakianas,أُوقْيَانُوس,ʔūqyānūs,אוֹקְיָנוֹס,okyános,ocean,ocean,ʔqyns,grc:ὠκεᾰνός,0
lexeme,ʔakianas,noun,,,ʔakianas,قَامُوس,qāmūs,אוֹקְיָנוֹס,okyános,ocean,ocean,qyms,grc:ὠκεανός,0
lexeme,ʔakil,noun,,n,ʔakil,أَكْل,ʔakl,אֲכִילָה,akhilá,"food, meal, repast",eating,kll,,3
lexeme,ʔakil,noun,,,ʔakil,أَلْوَة,ʔalwa,אָהָל,ahál,aloe,aloe,ʔhlw,oty:𑀅𑀓𑀺𑀮𑁰,1
lexeme,ʔakkāf,noun,,qattaːl,ʔakkāf,أُكَّاف,ʔukkāf,אֻכָּף,ukáf,"a saddle, a packsaddle (typically of an ass)",saddle,ʔkf,,0
lexeme,ʔaktabir,name,,,ʔaktabir,أُكْتُوبِر,ʔuktūbir,אוֹקְטוֹבֶּר,október,October (tenth month of the Gregorian calendar),October,ʔktbr,la:October,0
lexeme,ʔal,article,,n,ʔal,اَلْ,al-,הַ־,ha-,the,The.,ʔl,,1
lexeme,ʔalam,noun,,,ʔalam,عَالَم,ʕālam,עוֹלָם,'olám,"world, hereunder, worldly life",A world: the entirety of a person's life and experience.,ʕlm,,0
